Name,Height,Weight,Reach,Stance,DOB,SLpM,Str. Acc.,SApM,Str. Def.,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,Wins,Losses,Draws,NoContests
Felipe Silva,72.0,155.0,77.0,Orthodox,452822400.0,5.4,50.0,1.8,59.0,1.0,100.0,71.0,0.0,8,2,0,0
Bruno Silva,64.0,125.0,65.0,Orthodox,637545600.0,3.54,49.0,4.08,52.0,1.92,25.0,60.0,0.2,14,6,2,1
Bruno Silva,72.0,185.0,74.0,Orthodox,616291200.0,3.85,47.0,5.28,41.0,0.78,23.0,74.0,0.0,23,12,0,0
Gabriel Silva,66.0,135.0,71.0,Orthodox,777859200.0,1.3,34.0,3.47,45.0,1.5,25.0,38.0,0.5,8,2,0,0
Natalia Silva,64.0,125.0,65.0,Southpaw,854928000.0,5.19,47.0,2.35,64.0,0.4,25.0,91.0,0.0,18,5,1,0
Karine Silva,65.0,125.0,67.0,Orthodox,754790400.0,3.04,38.0,3.14,47.0,2.79,50.0,0.0,1.9,18,5,0,0
Erik Silva,69.0,145.0,71.0,Orthodox,542851200.0,2.07,70.0,1.57,40.0,3.76,80.0,62.0,0.0,9,3,0,0
Jean Silva,67.0,145.0,69.0,Orthodox,851644800.0,5.37,52.0,4.43,57.0,0.81,50.0,80.0,0.0,14,2,0,0
Danny Silva,71.0,145.0,70.0,Switch,854582400.0,8.3,58.0,9.47,59.0,3.0,50.0,100.0,0.5,9,1,0,0
Douglas Silva de Andrade,67.0,135.0,68.0,Orthodox,488246400.0,3.54,38.0,3.93,57.0,0.55,42.0,72.0,0.2,29,6,0,1
Elias Silverio,71.0,155.0,73.0,Orthodox,527731200.0,3.67,49.0,2.97,51.0,1.62,38.0,85.0,0.2,13,3,0,0
Jamey Simmons,66.0,135.0,70.0,Orthodox,716169600.0,0.79,21.0,1.92,74.0,0.0,0.0,50.0,0.0,7,4,0,0
Ricky Simon,66.0,135.0,69.0,Orthodox,715219200.0,2.99,43.0,3.84,61.0,5.2,44.0,75.0,0.3,20,6,0,0
Aaron Simpson,72.0,170.0,73.0,Orthodox,143510400.0,3.6,52.0,2.53,56.0,3.78,34.0,83.0,0.5,12,5,0,0
Wes Sims,82.0,260.0,,Orthodox,302572800.0,0.98,51.0,2.95,37.0,0.0,0.0,40.0,2.3,24,14,1,2
Tony Sims,71.0,155.0,70.0,Southpaw,498096000.0,1.81,63.0,0.76,65.0,0.71,50.0,50.0,0.7,12,4,0,0
Lodune Sincaid,69.0,185.0,,Orthodox,105580800.0,2.72,42.0,6.17,57.0,0.0,0.0,75.0,0.0,15,9,0,0
Rory Singer,74.0,185.0,77.0,Orthodox,202089600.0,2.55,39.0,2.42,63.0,0.39,25.0,64.0,0.8,11,9,0,0
Elvis Sinosic,75.0,205.0,77.0,Orthodox,35251200.0,1.13,37.0,4.6,53.0,0.0,0.0,0.0,1.2,7,11,2,0
Dennis Siver,66.0,145.0,70.0,Orthodox,285033600.0,3.87,32.0,2.67,65.0,0.87,32.0,65.0,0.3,23,11,0,1
Chas Skelly,71.0,145.0,72.0,Orthodox,484617600.0,2.01,40.0,3.21,49.0,1.74,34.0,39.0,2.3,19,3,0,1
Joe Slick,72.0,199.0,,Orthodox,245894400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,5,3,0
Maurice Smith,74.0,221.0,,Orthodox,-254102400.0,0.41,46.0,0.47,60.0,0.89,50.0,20.0,0.9,12,14,0,0
Patrick Smith,74.0,225.0,,Orthodox,-200275200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,17,0,0
Scott Smith,72.0,185.0,70.0,Orthodox,296092800.0,1.9,27.0,5.87,50.0,0.12,6.0,58.0,0.5,18,11,0,1
Trevor Smith,75.0,185.0,75.0,Orthodox,347500800.0,3.29,55.0,3.31,51.0,1.7,32.0,60.0,0.7,15,10,0,0
Anthony Smith,76.0,205.0,76.0,Orthodox,585878400.0,3.2,49.0,4.88,45.0,0.44,23.0,50.0,0.6,38,21,0,0
Colton Smith,72.0,155.0,71.0,Orthodox,555897600.0,1.64,41.0,2.3,51.0,4.09,36.0,25.0,1.4,7,4,0,0
Gilbert Smith,69.0,185.0,,Southpaw,372297600.0,1.09,41.0,2.73,35.0,3.51,60.0,0.0,1.2,12,6,0,0
Leslie Smith,69.0,135.0,66.0,Orthodox,398390400.0,7.56,40.0,8.41,51.0,0.0,0.0,62.0,0.0,10,7,1,0
Devonte Smith,69.0,155.0,76.0,Orthodox,743990400.0,4.55,53.0,3.91,49.0,0.35,25.0,85.0,0.3,11,4,0,0
Cole Smith,71.0,135.0,67.0,Orthodox,607737600.0,1.78,35.0,1.96,49.0,1.67,33.0,45.0,1.7,7,2,0,0
Braxton Smith,71.0,257.0,72.0,Orthodox,631152000.0,6.46,48.0,11.54,32.0,0.0,0.0,100.0,0.0,5,2,0,0
Jacobe Smith,70.0,170.0,72.0,Southpaw,821836800.0,7.34,70.0,1.97,52.0,11.5,87.0,0.0,0.0,10,0,0,0
Dmitrii Smoliakov,74.0,253.0,74.0,Switch,397353600.0,1.44,42.0,3.81,55.0,0.0,0.0,75.0,0.0,9,3,0,0
Louis Smolka,69.0,135.0,68.0,Orthodox,679622400.0,4.67,47.0,4.11,53.0,1.69,35.0,32.0,1.8,17,9,0,0
Cameron Smotherman,69.0,135.0,69.0,Orthodox,874454400.0,6.25,37.0,4.56,60.0,0.0,0.0,50.0,0.0,12,4,0,0
Richie Smullen,69.0,155.0,68.0,Orthodox,682387200.0,1.98,77.0,2.26,65.0,8.49,66.0,0.0,0.0,3,1,1,0
Peter Sobotta,72.0,170.0,75.0,Southpaw,537321600.0,2.14,40.0,2.9,58.0,1.53,32.0,77.0,0.5,17,7,1,0
Renato Sobral,73.0,205.0,75.0,Orthodox,179280000.0,2.23,45.0,1.53,57.0,2.48,42.0,65.0,2.6,37,11,0,0
Rameau Thierry Sokoudjou,70.0,205.0,78.0,Orthodox,451094400.0,2.26,45.0,2.61,56.0,1.93,47.0,78.0,0.9,18,18,0,0
Joe Solecki,69.0,155.0,70.0,Orthodox,746409600.0,1.97,53.0,1.85,50.0,2.06,48.0,14.0,1.4,13,6,0,0
Joe Son,64.0,236.0,,Orthodox,28080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0
Song Kenan,72.0,170.0,71.0,Orthodox,637027200.0,4.49,46.0,5.82,51.0,0.42,30.0,73.0,0.0,22,9,0,0
Song Yadong,68.0,135.0,67.0,Orthodox,881020800.0,4.49,43.0,3.96,55.0,0.66,40.0,72.0,0.2,21,8,1,1
Chael Sonnen,73.0,205.0,73.0,Southpaw,228873600.0,3.08,43.0,1.1,62.0,3.81,59.0,66.0,0.4,29,15,1,0
Benardo Sopaj,66.0,135.0,66.0,Orthodox,969840000.0,4.24,56.0,4.88,49.0,2.53,71.0,76.0,0.0,12,3,0,0
Sean Soriano,69.0,145.0,70.0,Orthodox,623635200.0,3.18,61.0,2.14,56.0,1.33,55.0,52.0,0.0,14,8,0,0
Punahele Soriano,71.0,170.0,72.0,Southpaw,722390400.0,5.0,53.0,3.88,48.0,1.47,56.0,37.0,0.0,11,4,0,0
Dmitry Sosnovskiy,75.0,240.0,77.0,Orthodox,615686400.0,2.95,70.0,2.53,35.0,3.16,66.0,100.0,3.2,11,0,0,0
Ben Sosoli,72.0,265.0,72.0,Southpaw,629251200.0,2.31,31.0,4.3,47.0,0.0,0.0,0.0,0.0,7,3,0,2
Krzysztof Soszynski,73.0,205.0,77.0,Open Stance,239328000.0,3.37,39.0,3.13,58.0,0.52,25.0,71.0,1.0,26,12,1,0
George Sotiropoulos,70.0,155.0,71.0,Orthodox,237254400.0,2.61,27.0,2.52,67.0,2.32,31.0,53.0,1.6,14,7,0,0
Greg Soto,71.0,170.0,73.0,Orthodox,518140800.0,3.21,63.0,2.61,52.0,1.49,27.0,44.0,1.0,9,4,0,0
Alex Soto,68.0,135.0,,Southpaw,445651200.0,2.95,25.0,5.02,59.0,2.82,30.0,0.0,0.0,8,3,1,0
Joe Soto,66.0,135.0,65.0,Orthodox,543369600.0,3.36,41.0,5.37,67.0,0.85,21.0,70.0,1.9,18,7,0,0
Andre Soukhamthath,69.0,135.0,70.0,Orthodox,593568000.0,2.77,44.0,4.31,49.0,1.25,53.0,58.0,0.2,13,8,0,0
Bobby Southworth,74.0,205.0,,Orthodox,-1382400.0,0.99,39.0,1.38,65.0,3.98,78.0,64.0,1.3,10,6,0,1
Jacare Souza,73.0,185.0,72.0,Orthodox,313372800.0,2.53,47.0,2.83,62.0,2.57,39.0,57.0,1.3,26,10,0,1
Livinha Souza,63.0,115.0,63.0,Orthodox,668649600.0,1.75,45.0,3.6,56.0,2.54,45.0,40.0,1.4,14,4,0,0
Bruno Souza,70.0,145.0,70.0,Orthodox,826156800.0,3.73,39.0,5.3,45.0,0.5,16.0,60.0,0.0,10,3,0,0
Ketlen Souza,63.0,115.0,63.0,Orthodox,777168000.0,5.11,66.0,3.49,56.0,0.76,50.0,62.0,0.8,15,4,0,0
Chris Spang,74.0,170.0,,Orthodox,564883200.0,1.83,36.0,1.95,60.0,0.0,0.0,50.0,0.9,6,3,0,0
Ryan Spann,77.0,205.0,79.0,Orthodox,682992000.0,3.3,40.0,3.9,43.0,1.32,35.0,50.0,1.7,22,10,0,0
Tommy Speer,70.0,170.0,71.0,Orthodox,461808000.0,2.56,51.0,5.12,35.0,2.02,33.0,33.0,0.0,21,7,0,0
Sean Spencer,70.0,170.0,74.0,Orthodox,551577600.0,4.24,32.0,4.02,60.0,0.14,33.0,68.0,0.0,12,6,0,0
Felicia Spencer,66.0,145.0,68.0,Orthodox,659836800.0,3.21,48.0,4.54,45.0,1.18,18.0,27.0,0.2,9,3,0,0
Eric Spicely,73.0,185.0,73.0,Orthodox,528336000.0,3.71,45.0,5.72,55.0,1.31,20.0,75.0,1.0,12,6,0,0
Daniel Spitz,79.0,245.0,82.0,Orthodox,649382400.0,2.6,35.0,5.3,46.0,0.74,66.0,0.0,0.0,6,3,0,0
Serghei Spivac,75.0,260.0,78.0,Orthodox,790905600.0,3.49,49.0,3.77,48.0,4.56,65.0,63.0,0.6,17,5,0,0
Daniel Spohn,76.0,205.0,79.0,Southpaw,466387200.0,2.42,49.0,1.6,53.0,0.0,0.0,28.0,2.5,15,6,0,0
Pete Spratt,69.0,170.0,,Orthodox,32227200.0,1.63,48.0,1.33,55.0,0.3,100.0,46.0,0.3,25,23,0,0
Austin Springer,68.0,145.0,71.0,Orthodox,547776000.0,3.54,57.0,3.15,41.0,3.37,40.0,100.0,0.8,12,4,0,0
Georges St-Pierre,71.0,185.0,76.0,Orthodox,359078400.0,3.78,53.0,1.4,72.0,4.16,74.0,83.0,1.1,26,2,0,0
Andreas Stahl,71.0,170.0,,Orthodox,580089600.0,2.83,37.0,4.74,57.0,1.55,66.0,80.0,0.0,10,4,0,0
Ron Stallings,74.0,170.0,75.0,Southpaw,412300800.0,3.22,60.0,3.26,51.0,0.0,0.0,71.0,0.0,14,8,0,1
Cody Stamann,66.0,135.0,64.0,Orthodox,626572800.0,4.32,46.0,3.91,60.0,2.17,37.0,76.0,0.0,21,8,1,0
Cristina Stanciu,63.0,115.0,,Orthodox,764899200.0,2.5,50.0,3.07,52.0,0.85,100.0,40.0,1.7,5,2,0,0
Brian Stann,73.0,205.0,74.0,Orthodox,338601600.0,3.28,42.0,2.65,59.0,0.12,12.0,60.0,0.3,12,6,0,0
Josh Stansbury,74.0,205.0,74.0,Orthodox,469670400.0,3.22,54.0,3.54,54.0,0.0,0.0,87.0,1.0,4,8,0,0
Clifford Starks,72.0,185.0,78.0,Orthodox,357004800.0,1.94,33.0,2.49,58.0,1.94,100.0,60.0,0.0,13,3,0,0
Kalib Starnes,75.0,185.0,74.0,Orthodox,158198400.0,2.71,48.0,4.43,53.0,1.46,33.0,25.0,0.6,17,11,1,0
Laureano Staropoli,73.0,185.0,71.0,Orthodox,730771200.0,3.31,34.0,3.73,54.0,0.83,26.0,48.0,0.0,9,5,0,0
Damian Stasiak,65.0,135.0,70.0,Orthodox,635472000.0,1.86,36.0,3.1,52.0,2.64,35.0,43.0,0.6,10,6,0,0
Dominique Steele,70.0,170.0,74.0,Orthodox,570240000.0,2.32,49.0,2.42,50.0,2.95,42.0,76.0,0.0,14,9,0,0
Steve Steinbeiss,75.0,185.0,75.0,Orthodox,357868800.0,3.92,55.0,1.86,49.0,0.44,50.0,58.0,0.0,9,4,0,0
Jeremy Stephens,69.0,145.0,71.0,Orthodox,517363200.0,3.17,40.0,3.05,58.0,1.16,38.0,65.0,0.4,28,19,0,1
Aljamain Sterling,67.0,145.0,71.0,Orthodox,617846400.0,4.41,52.0,2.21,58.0,2.51,29.0,42.0,0.7,24,5,0,0
Joe Stevenson,67.0,145.0,70.0,Orthodox,392947200.0,2.05,44.0,2.44,60.0,2.75,44.0,39.0,2.2,33,16,0,0
Maia Stevenson,64.0,115.0,62.0,Orthodox,385344000.0,1.57,54.0,3.13,33.0,3.91,100.0,50.0,0.0,6,5,0,0
Darren Stewart,72.0,205.0,74.0,Orthodox,662515200.0,3.05,45.0,3.29,48.0,1.75,45.0,67.0,0.1,12,8,0,2
Kyle Stewart,72.0,170.0,76.0,Orthodox,602208000.0,1.41,35.0,2.42,43.0,1.32,20.0,60.0,0.0,11,3,0,0
Navajo Stirling,76.0,205.0,79.0,Orthodox,878860800.0,5.82,56.0,2.55,58.0,0.0,0.0,72.0,0.0,6,0,0,0
Dan Stittgen,73.0,170.0,,Orthodox,343267200.0,2.97,46.0,4.42,37.0,0.78,100.0,100.0,0.0,12,5,0,0
Denis Stojnic,72.0,245.0,,Orthodox,318297600.0,1.51,23.0,6.06,36.0,0.0,0.0,80.0,1.0,13,3,0,1
Julija Stoliarenko,67.0,125.0,66.0,Orthodox,734227200.0,2.49,39.0,4.54,46.0,0.93,27.0,54.0,1.7,11,9,2,0
Dustin Stoltzfus,72.0,185.0,75.0,Orthodox,690163200.0,3.47,44.0,3.29,46.0,2.31,41.0,46.0,1.1,16,6,0,0
Niklas Stolze,73.0,155.0,74.0,Switch,725500800.0,2.12,48.0,2.25,49.0,0.66,100.0,55.0,0.7,12,6,0,0
Ken Stone,68.0,135.0,71.0,Southpaw,402883200.0,3.85,49.0,2.9,48.0,1.24,33.0,60.0,0.6,11,4,0,0
Rick Story,69.0,170.0,71.0,Southpaw,462499200.0,3.8,41.0,2.17,62.0,2.53,48.0,63.0,0.9,19,9,0,0
Darko Stosic,72.0,205.0,76.0,Orthodox,697593600.0,2.61,45.0,4.04,58.0,3.42,50.0,83.0,0.0,13,4,0,0
Curtis Stout,73.0,185.0,,Southpaw,121478400.0,0.69,67.0,3.2,29.0,0.0,0.0,20.0,0.0,11,12,1,0
Sam Stout,69.0,155.0,70.0,Orthodox,451526400.0,4.17,28.0,4.08,57.0,0.63,38.0,77.0,0.1,20,12,1,0
Jesse Strader,67.0,135.0,70.0,Orthodox,675475200.0,5.03,51.0,5.28,47.0,3.87,57.0,100.0,0.0,5,3,0,0
Dave Strasser,70.0,170.0,,Orthodox,-14860800.0,3.04,45.0,1.88,59.0,0.72,33.0,33.0,0.0,25,8,0,0
Gerald Strebendt,69.0,155.0,,Orthodox,289094400.0,0.0,0.0,4.0,38.0,0.0,0.0,0.0,16.4,9,7,0,0
Sean Strickland,73.0,185.0,76.0,Orthodox,667612800.0,6.01,42.0,4.48,61.0,0.78,64.0,77.0,0.2,29,6,0,0
Mark Striegl,68.0,145.0,70.0,Southpaw,583027200.0,1.4,45.0,4.07,40.0,0.0,0.0,66.0,0.0,18,4,0,1
Hans Stringer,75.0,205.0,,Orthodox,552528000.0,3.16,61.0,2.84,41.0,2.4,36.0,62.0,0.0,22,8,3,0
Stefan Struve,83.0,265.0,84.0,Orthodox,572140800.0,3.12,47.0,4.04,46.0,0.56,46.0,55.0,1.7,33,13,0,0
Mike Stumpf,70.0,170.0,,,523238400.0,3.34,43.0,8.85,47.0,1.59,25.0,33.0,0.8,11,4,0,0
Tatiana Suarez,65.0,115.0,66.0,Southpaw,661564800.0,4.27,63.0,1.38,51.0,6.2,61.0,100.0,0.9,11,0,0,0
Genki Sudo,69.0,155.0,,Orthodox,258163200.0,1.55,39.0,2.23,33.0,3.58,60.0,50.0,4.2,15,4,2,0
George Sullivan,72.0,170.0,73.0,Orthodox,353289600.0,3.53,39.0,2.42,57.0,1.37,20.0,38.0,0.7,17,7,0,1
Amar Suloev,69.0,183.0,,Orthodox,205027200.0,1.98,37.0,2.19,70.0,0.27,100.0,88.0,0.3,24,7,0,0
Sumudaerji,68.0,125.0,72.0,Southpaw,822096000.0,4.72,53.0,3.09,60.0,0.23,25.0,66.0,0.9,16,7,0,0
Martin Svensson,73.0,155.0,,,483235200.0,2.02,38.0,5.91,38.0,0.0,0.0,0.0,0.0,15,6,0,0
Cub Swanson,68.0,145.0,70.0,Orthodox,436579200.0,4.79,51.0,4.0,59.0,1.01,50.0,63.0,0.4,30,14,0,0
Mike Swick,73.0,170.0,77.0,Orthodox,298598400.0,2.36,37.0,2.29,54.0,1.06,50.0,61.0,0.6,15,6,0,0
Floyd Sword,72.0,185.0,,Orthodox,209692800.0,0.78,42.0,1.57,40.0,0.0,0.0,33.0,0.0,12,3,0,0
Oumar Sy,76.0,205.0,83.0,Orthodox,816912000.0,4.81,59.0,1.71,73.0,3.21,40.0,100.0,0.8,11,0,0,0
Klaudia Sygula,68.0,135.0,69.0,Orthodox,914976000.0,1.89,37.0,6.0,36.0,0.0,0.0,33.0,0.0,6,2,0,0
Bentley Syler,64.0,125.0,,Orthodox,409363200.0,1.3,18.0,1.73,79.0,0.0,0.0,75.0,0.0,5,1,0,0
Tim Sylvia,80.0,265.0,80.0,Orthodox,194832000.0,4.23,41.0,2.61,61.0,0.11,100.0,75.0,0.1,31,10,0,1
Justin Tafa,72.0,264.0,74.0,Southpaw,755740800.0,4.09,54.0,5.02,47.0,0.0,0.0,50.0,0.0,7,4,0,1
Junior Tafa,75.0,240.0,75.0,Orthodox,843264000.0,3.36,49.0,2.84,51.0,0.0,0.0,77.0,0.0,6,3,0,0
Khalid Taha,65.0,135.0,69.0,Orthodox,698112000.0,2.64,32.0,4.12,46.0,0.0,0.0,61.0,0.2,13,5,0,1
Tatsuro Taira,67.0,125.0,70.0,Orthodox,948931200.0,2.99,60.0,2.69,46.0,2.73,44.0,45.0,1.6,16,1,0,0
Mairbek Taisumov,69.0,155.0,73.0,Orthodox,587001600.0,2.98,39.0,3.03,64.0,1.34,63.0,88.0,0.0,27,6,0,0
Yoshiki Takahashi,71.0,199.0,,Southpaw,-25401600.0,2.26,51.0,6.47,44.0,0.0,0.0,66.0,2.3,30,27,3,1
Daiju Takase,72.0,170.0,,Southpaw,261878400.0,0.49,30.0,1.64,47.0,0.84,17.0,21.0,1.2,12,15,2,0
Oleg Taktarov,72.0,210.0,,Orthodox,-74217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,5,2,0
Payton Talbott,70.0,135.0,70.0,Switch,905299200.0,6.73,55.0,3.75,44.0,0.32,33.0,75.0,0.3,9,1,0,0
Nordine Taleb,73.0,170.0,74.0,Orthodox,360979200.0,3.66,51.0,2.62,66.0,1.94,76.0,73.0,0.0,15,7,0,0
Issei Tamura,65.0,135.0,63.0,Orthodox,447897600.0,1.89,53.0,4.58,44.0,0.92,25.0,33.0,0.0,10,8,0,0
Jason Tan,70.0,170.0,,Orthodox,377395200.0,0.69,29.0,7.37,18.0,0.0,0.0,0.0,0.0,5,3,0,0
Michinori Tanaka,65.0,135.0,67.0,Orthodox,654998400.0,1.97,37.0,1.99,50.0,2.4,38.0,43.0,0.2,11,3,0,0
Evan Tanner,72.0,185.0,74.0,Orthodox,35078400.0,3.05,59.0,2.64,56.0,2.55,43.0,25.0,1.3,32,8,0,0
Miesha Tate,66.0,135.0,65.0,Orthodox,524707200.0,2.62,45.0,2.98,51.0,2.02,31.0,55.0,1.3,20,9,0,0
Thiago Tavares,67.0,145.0,70.0,Orthodox,468720000.0,2.0,40.0,2.31,62.0,3.83,42.0,62.0,1.5,21,7,1,0
Brad Tavares,73.0,185.0,74.0,Orthodox,567043200.0,3.43,43.0,3.31,55.0,0.74,26.0,80.0,0.0,20,11,0,0
Ramon Taveras,68.0,135.0,70.0,Southpaw,758073600.0,4.62,44.0,7.41,57.0,0.0,0.0,100.0,0.0,10,3,0,0
Paul Taylor,72.0,155.0,72.0,Orthodox,314064000.0,4.44,47.0,4.47,55.0,0.27,25.0,56.0,0.5,11,6,1,1
Jesse Taylor,72.0,170.0,73.0,Orthodox,410313600.0,1.94,65.0,0.55,38.0,7.28,50.0,100.0,3.1,31,15,0,0
Danielle Taylor,60.0,115.0,60.0,Orthodox,625276800.0,2.75,29.0,3.31,71.0,0.2,20.0,70.0,0.2,9,4,0,0
James Te Huna,74.0,185.0,75.0,Orthodox,370569600.0,4.04,51.0,2.99,62.0,2.75,37.0,58.0,0.2,16,9,0,0
Glover Teixeira,74.0,205.0,76.0,Orthodox,309916800.0,3.73,49.0,4.43,51.0,2.11,33.0,60.0,0.9,33,9,0,0
John Teixeira,67.0,145.0,,Orthodox,532656000.0,3.36,35.0,3.2,63.0,1.0,27.0,71.0,0.7,21,2,2,0
Tra Telligman,74.0,233.0,,Orthodox,-154569600.0,1.83,35.0,3.02,56.0,0.87,100.0,80.0,0.0,7,5,1,0
Ramazan Temirov,64.0,125.0,63.0,Orthodox,854668800.0,8.12,41.0,1.41,75.0,0.0,0.0,0.0,0.0,18,2,0,0
David Terrell,73.0,185.0,,Southpaw,253152000.0,2.34,63.0,2.71,37.0,5.54,50.0,0.0,5.5,6,2,0,0
David Teymur,69.0,155.0,73.0,Southpaw,609984000.0,4.69,43.0,3.53,55.0,0.94,33.0,77.0,0.0,8,2,0,0
Daniel Teymur,65.0,145.0,69.0,Orthodox,570844800.0,3.08,46.0,3.93,56.0,0.56,18.0,60.0,0.3,7,4,0,0
Motonobu Tezuka,67.0,135.0,,Southpaw,557193600.0,0.87,23.0,2.8,51.0,1.5,11.0,0.0,0.5,28,12,7,0
Jason Thacker,70.0,185.0,,Orthodox,177552000.0,0.63,33.0,17.05,32.0,0.0,0.0,0.0,0.0,0,1,0,0
Brandon Thatch,74.0,170.0,74.0,Switch,489888000.0,2.7,42.0,3.63,52.0,1.36,66.0,50.0,0.7,11,5,0,0
Elias Theodorou,73.0,185.0,75.0,Orthodox,581040000.0,4.19,42.0,2.39,53.0,1.27,28.0,59.0,0.0,16,3,0,0
Paulo Thiago,71.0,170.0,74.0,Orthodox,349228800.0,1.71,39.0,1.99,63.0,1.42,31.0,63.0,1.2,18,9,0,0
Din Thomas,69.0,155.0,,Orthodox,212716800.0,1.85,37.0,2.6,59.0,1.38,52.0,76.0,1.2,26,9,0,1
Ryan Thomas,72.0,170.0,,Orthodox,468460800.0,2.01,36.0,4.17,30.0,5.59,33.0,0.0,2.2,20,8,0,0
Nick Thompson,73.0,170.0,74.0,Orthodox,362102400.0,1.87,42.0,1.8,49.0,1.06,100.0,35.0,2.6,38,14,1,0
Oli Thompson,73.0,242.0,75.0,Orthodox,315619200.0,1.66,46.0,5.31,46.0,0.0,0.0,50.0,0.5,17,10,0,0
Stephen Thompson,72.0,170.0,75.0,Orthodox,413769600.0,4.11,46.0,3.02,55.0,0.25,41.0,63.0,0.0,17,8,1,0
Josh Thomson,70.0,155.0,71.0,Orthodox,275184000.0,2.59,47.0,2.12,64.0,1.92,39.0,54.0,1.3,22,9,0,1
Simeon Thoresen,73.0,170.0,79.0,Orthodox,448070400.0,3.85,43.0,3.85,64.0,1.12,40.0,50.0,1.7,17,6,1,0
Gleison Tibau,70.0,155.0,71.0,Southpaw,434332800.0,1.95,31.0,2.51,63.0,4.08,53.0,92.0,0.8,33,14,0,0
Chris Tickle,69.0,155.0,,,381369600.0,1.07,40.0,1.13,43.0,1.0,25.0,20.0,2.0,9,9,0,0
Nolan Ticman,66.0,125.0,,Orthodox,579830400.0,2.57,47.0,2.53,67.0,0.0,0.0,60.0,0.0,4,3,0,0
Darren Till,72.0,185.0,74.0,Southpaw,725155200.0,2.3,46.0,3.31,56.0,0.55,46.0,69.0,0.0,18,5,1,0
Denis Tiuliulin,73.0,185.0,77.0,Orthodox,579830400.0,3.61,41.0,5.23,38.0,0.96,42.0,72.0,0.0,10,10,0,1
Dusko Todorovic,73.0,185.0,74.0,Orthodox,769305600.0,5.35,57.0,4.8,46.0,0.92,12.0,45.0,0.0,12,5,0,0
Tuco Tokkos,76.0,205.0,76.0,Orthodox,646704000.0,2.51,38.0,4.99,48.0,2.65,40.0,33.0,0.0,10,5,0,0
Kazuki Tokudome,71.0,155.0,73.0,Southpaw,541814400.0,2.26,41.0,3.63,53.0,2.0,38.0,78.0,0.0,18,7,1,0
Puja Tomar,64.0,115.0,59.0,Southpaw,755049600.0,6.33,47.0,5.6,44.0,0.0,0.0,100.0,0.0,9,4,0,0
Tyler Toner,68.0,145.0,70.0,Orthodox,417916800.0,2.95,52.0,2.13,62.0,0.0,0.0,54.0,0.4,15,7,0,1
James Toney,69.0,220.0,,Orthodox,-42768000.0,0.0,0.0,2.41,27.0,0.0,0.0,0.0,0.0,0,1,0,0
Ilia Topuria,67.0,145.0,69.0,Orthodox,853804800.0,4.69,47.0,3.84,64.0,2.02,61.0,92.0,1.1,16,0,0,0
Anthony Torres,68.0,170.0,,Orthodox,270691200.0,3.54,48.0,7.52,45.0,0.0,0.0,100.0,2.2,5,3,0,0
Miguel Torres,69.0,135.0,76.0,Orthodox,348624000.0,3.98,43.0,1.86,74.0,0.0,0.0,17.0,1.6,44,9,0,0
Ronys Torres,67.0,155.0,,Orthodox,177120000.0,0.87,26.0,1.93,57.0,4.0,47.0,16.0,0.5,35,5,0,0
Alex Torres,70.0,145.0,,Orthodox,580867200.0,2.47,37.0,2.73,69.0,2.0,22.0,50.0,0.0,5,4,0,0
Jose Torres,64.0,125.0,65.0,Orthodox,712713600.0,4.37,36.0,9.84,50.0,1.28,33.0,75.0,0.0,8,1,0,0
Manuel Torres,70.0,155.0,73.0,Switch,796089600.0,7.17,55.0,4.53,52.0,2.26,66.0,88.0,1.1,15,3,0,0
Salim Touahri,70.0,170.0,72.0,Orthodox,622944000.0,2.6,46.0,2.87,58.0,0.0,0.0,83.0,0.0,10,4,0,0
Dequan Townsend,75.0,205.0,79.0,Orthodox,516153600.0,1.23,34.0,3.92,38.0,0.0,0.0,46.0,0.0,21,12,0,0
Roberto Traven,75.0,227.0,,Orthodox,-40780800.0,0.92,50.0,2.77,57.0,0.0,0.0,0.0,0.0,6,4,1,0
Francisco Trevino,69.0,155.0,70.0,Orthodox,377395200.0,2.65,42.0,2.42,64.0,0.97,22.0,41.0,0.0,13,3,0,0
Frank Trigg,69.0,170.0,71.0,Southpaw,74044800.0,2.79,46.0,1.9,56.0,2.35,47.0,75.0,0.8,21,9,0,0
Francisco Trinaldo,69.0,170.0,70.0,Southpaw,272764800.0,3.13,45.0,2.67,60.0,0.98,42.0,60.0,0.5,28,9,0,0
Michael Trizano,71.0,145.0,71.0,Orthodox,694137600.0,3.63,53.0,4.4,50.0,0.36,66.0,72.0,0.5,11,3,0,0
Antonio Trocoli,78.0,185.0,79.0,Orthodox,660441600.0,1.29,50.0,5.79,23.0,0.84,11.0,50.0,0.8,12,5,0,1
Tor Troeng,74.0,185.0,,Orthodox,412300800.0,1.16,46.0,3.26,32.0,0.62,7.0,66.0,0.3,16,7,1,0
Abel Trujillo,68.0,155.0,70.0,Orthodox,432691200.0,2.65,41.0,2.31,59.0,2.18,45.0,40.0,0.4,15,8,0,1
